study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei
infectx_published	listeria	a	u	1	kb2-02-1x	a05	ckb	s223236	sirna	44	6	-1.2094387279227465	-1.0949844003344944	1.2251887794687015	1.9776484832618824	-1.5565954820943046	-1.0083540503987154	-1.3616601310754959	-0.7030171063989196		-1.5676375617602636	0.3910425000519635	0.30323817813986986	-1.4699892644712422	0.9784521215796702	0.0395833966771251	-1.2670829993171218	-1.5827274461196448	-0.5422835595061248	-0.7499326499989725	-1.5506195526245088
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	54	204	0.8380048537410182	-0.11727310207479885	0.1964109036265212	0.13084558037608662	0.4543678090076255	0.9713119311459133	0.2543855613349423	-0.7030171063989196		1.46482294889015	0.4677721688688267	0.3346835363571136	0.9950887202886881	0.8795952069452905	-0.9994453796606491	1.6943282711501617	0.9420682088516664	0.19504176548053317	1.3979922862641585	0.8689159374558708
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	54	22	1.3153156379954463	-1.4211336912677042	0.429849412899567	-0.7167595094110326	0.4124172637376418	1.944740959464265	1.0662166977640457	-0.7030171063989196		-1.412469173122901	-0.3777294701189362	0.5936496278753671	-1.4699892644712422	-1.5520455932862929	0.7710160768619231	1.102046017056705	-1.2763202064386605	0.6555639005008564	-1.611712045902377	-1.355101533224074
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	52	14	0.08549144994575228	-0.09959408068515666	0.4357097723694895	0.25405737798815115	-0.08237561625013315	0.32523226536687777	-0.18648736429680157	-0.7030171063989196		-1.5407294544865668	1.5282519755194606	0.942925702928382	-1.3718767078638818	0.46887224324243376	1.031084122709399	-0.08251849113020833	-1.4724208398344905	-0.010759488627236207	-1.1261449168650428	-1.4528605429242913
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	53	192	0.796065412446696	-1.967754572252495	-0.0668115519041101	-0.6036815876152036	-0.04298718969523684	1.5464110598260956	0.6841457726578642	-0.6324046272963104		0.7094017429837832	-0.414660033129771	-0.7079398591119024	0.8847120941054076	0.95928348084344	1.5922504114335063	0.5097637629632483	0.5988921004089639	-1.2372696717756546	0.9695823693654291	0.7222774229055449
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	49	128	-0.5296203557043058	-0.609619983064517	0.6327923240991605	0.6183261315496754	-0.7202229289943904	-0.09685965955837506	-0.6652019422743554	-0.7030171063989196		0.4225098288770295	-1.233827703048153	0.5077922707135087	-0.03509312408859621	0.23348020759719196	1.2542111886023548	1.102046017056705	0.03510277939595263	0.5561637217908315	-0.8976252577664314	-0.05979465469619403
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	51	65	0.8983177645547576	-1.584702535933422	1.4634204919277922	0.677230351534043	-0.005197021117362062	1.4245561389575465	0.04765478539146665	-0.20872975268065536		-0.5268448880984171	-0.4868867359199151	-1.3125421962868193	-0.697352881188279	1.3431333580701224	-0.7669132653907065	-0.08251849113020833	-0.8473500708852824	0.027009057277142593	-1.7540884551953004	-0.8296468560854057
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	52	76	1.1223942080415645	0.891905909405749	0.3564946325878029	-1.2016693770612954	1.3840427015655605	0.40699535031891454	1.503693545911815	0.4973950383454364		-0.7633542652919492	0.10249758259676665	1.5384880534004097	-0.5256559071253982	1.4335849698409069	-0.46954506059826057	1.102046017056705	-0.835093781298043	-1.2647488035547498	0.35953254806377927	-0.6952282177476068
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	54	91	1.1144057430331222	-2.233834217004726	1.2436197257127535	1.9091597738219699	-0.004243982239208622	1.715374614879292	-0.237672695888816	-0.7030171063989196		-0.31383898304890767	-1.1113980504188499	0.014196035069284896	-0.3662230026384376	1.1897142224834234	-0.8159582178238224	1.6943282711501617	-0.638993147902213	-1.305442193599636	-0.8143111952684369	-0.5119300745596993
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	54	33	1.8992724301125794	-1.641762619885734	0.5760016093875467	-1.2712641036412151	0.6751989210897775	2.4626962401801786	2.0870095750798043	-0.7030171063989196		-1.2720426450111655	-0.01708218206688075	-0.10427699811028794	-1.175651594649161	0.4745258015043076	1.9137348247458694	0.5097637629632483	-1.4356519710727724	-1.6820255773923558	-0.1439613776106168	-1.2206828948862751
infectx_published	listeria	a	u	1	kb2-02-1x	a06	mknk2	s6094	sirna	54	183	1.8984735836117352	-3.305988503064935	0.894453259990423	-1.2765067935772403	0.49701912525448166	2.880366265350159	2.095450050231858	-0.6324046272963104		1.1170940187174954	1.3621069529862737	-1.5790497258358513	0.6271666330110865	0.5156750409897523	1.865726001400428	1.6943282711501617	0.4885854941238095	-0.9916627250727049	1.5839870792779631	0.6122985369928003
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	63	64	-0.46411494263507885	-0.6720657291617902	0.4167998915304306	1.0223771653898819	-0.7396966182670718	-0.08699995922095537	-0.7279828419507528	-0.7030171063989196		-1.0109226997967742	-1.3854661691717727	0.7710447679882954	-0.7218810203401191	0.7598423795305126	1.02184151040118	-0.08251849113020833	-0.9944255459321548	-1.0867347883076908	-0.3467227001948086	-0.8418667322979329
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	58	20	-0.16534635131933634	0.9441410809321867	-0.7101544341556748	-1.3304432152748484	0.47351011107010066	-0.43485074378586963	0.7141294176565299	-0.20872975268065536		-1.4092350130183924	-1.4268811934128485	1.3615923074442466	-1.2982922904083616	0.9103913705067802	-0.5369212340516214	1.102046017056705	-1.4356519710727724	-0.8684437661339476	0.6981381960215024	-1.3795412856491283
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	62	119	0.04395143190185225	-0.31242838280038665	0.5814736782505162	0.96778110296783	-0.23742564149871745	0.3141032602455398	-0.4429966669927596	-0.6324046272963104		-0.05837240882983585	0.010479955027987093	-0.12389414638879206	-0.2681104460310772	-0.964897240375822	0.5826873881684161	-0.08251849113020833	-0.1977667227615955	-0.22973986710587446	-1.0600931169755567	-0.16977354060893857
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	62	133	0.22528958759349277	0.4961903779458969	0.7347153925258934	-0.9890255994394689	0.2969802773209184	0.09594817322643333	0.653679096941066	0.14433264283239053		0.10890629353140675	-0.42301589684176594	-2.5586614921940125	0.038491293366924105	0.13458745415806525	0.8108920901757294	0.5097637629632483	0.04735906898319201	0.01406075573904742	1.1045994831754342	0.0013047263664418187
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	56	138	-0.5240284301983962	-0.31871453094004015	-1.0931057179181052	-1.4075952790447952	-0.515133431846232	-0.02185145283719015	0.4683915229471056	-0.27934223178326456		-0.3073041195723664	1.4360222930420292	-0.7866381955547712	0.14886791955020456	0.7261419532363647	0.5855734244182441	0.5097637629632483	0.12089680650662826	0.7438870245209392	-0.7627379908760115	0.06240410742907767
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	61	243	-1.3744005303470803	-0.49941807950397754	1.5212153621324398	1.572453820759575	-1.7149005812674463	-1.4249458623038118	-1.4448186457099812	-0.7030171063989196		1.5314796941103697	-1.226169770057815	1.3918008961722677	1.2894263901107694	-0.8115335889592938	0.09356520175030991	-0.08251849113020833	1.4445760819284807	0.8278809560266206	-0.21297546712328191	1.3454911097444304
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	55	276	0.8951223785513807	1.0144282853804136	-0.7001823086528925	-0.4846445705235208	1.3164252773656189	0.07617269133669484	0.6497001977844333	0.709232475653264		1.220209888877689	-0.1473243077000468	0.8684577551599342	1.8535735906030917	1.1279176933454798	0.6891124380440474	1.102046017056705	1.5671389778008744	-1.3982162872981052	0.0012970912066587032	1.748747024757827
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	62	172	0.09427876145503883	1.107607224185339	-0.9897866676384932	-1.3426952453959127	0.8980909827837478	-0.4508750156637838	0.9520091280762398	0.35617008014021806		0.5990465040078636	-0.21293359694294936	0.8489868737218751	0.4432055893722858	-0.9134192467919863	-0.346005728771674	0.5097637629632483	0.5988921004089639	0.9753946026444462	1.2723450294427157	0.4778798986550014
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	61	68	-1.2525764389683351	-2.4801228884835056	2.0952670152056743	3.1503997863073976	-1.7684605014102068	-0.9992342066562367	-1.5042032909714285	-0.7030171063989196		-1.0712983292202642	1.545826726425991	-0.00792101315167488	-0.7341450899160391	0.7586944399153195	0.699237885947289	-1.2670829993171218	-0.7860686229490855	0.23705454575052118	-0.8775110108637508	-0.7929872274478242
infectx_published	listeria	a	u	1	kb2-02-1x	a07	ckm	s3095	sirna	57	181	-0.39821010631542975	1.492926086112939	-1.933076967606933	-0.7331057381010203	1.3031471826254835	-1.413210764668825	-0.010905699772130985	-0.7030171063989196		1.1049425739219731	1.332396059477886	-0.702840839429336	0.5535822155555663	-0.6488781124926929	-0.8707858055374662	-0.6748007452236651	0.537610652472767	-1.197384563291158	0.7719067393082578	0.587858784567746
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	65	269	-0.931040722378532	-0.09342994182178332	-0.016343416758815656	-0.16438249718230932	-0.994231831821742	-0.7455979902466946	-0.714156485865761	1.4859697457819647		1.2849911468368214	-0.44903313389519856	0.25323889799231303	1.7186688252679712	0.7345264812057688	0.4609073366046555	-0.08251849113020833	1.45683237151572	-1.0345088998534706	0.4831127673522977	1.663207891270137
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	67	201	0.6315030332727843	-0.04014516184803629	-0.5913381531198648	0.48170259845927094	0.5225070839544741	0.9701512577499376	0.0020966731517847084	-0.20872975268065536		0.1300468433554632	1.3161860619685406	0.7434832613557579	0.8233917462258075	-0.5309658478597579	0.9674402507940989	1.102046017056705	1.027862235962342	1.0267061571395704	-0.4963833372217162	0.8322563088182894
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	70	189	-0.40539972482302783	0.8897483580980968	-0.8630625013710285	-0.2412747536136029	0.17602682375477527	-0.5825412408635993	-0.281724212328641	0.2855576010376089		0.1459055492032186	0.5918498982572671	0.07766413023505149	0.5045259372518861	-1.0628557674867123	0.3128420446189192	0.5097637629632483	0.6969424171068789	0.19097230082248742	-1.0867472957900557	0.6856177942679633
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	65	122	-0.3199231492326951	1.0063806025881212	-0.6001955503084079	0.5779571511149003	0.1648173741012408	-0.7877743856166709	-0.5272205916818988	0.4973950383454364		-0.35623834857734465	-0.22404127322555342	1.1233783510160338	-0.219054167727397	-0.8189519154172303	-0.5163578041473285	1.102046017056705	-0.03843495812748362	0.9247314971831583	0.21420025849558053	-0.13311391197135705
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	69	6	0.0783018314381542	0.258872880370078	1.7558065287680438	0.9126261272573255	0.061060224447632656	0.13627513482012363	-0.4103407828431214	-0.7030171063989196		-1.646130775319208	0.9136932381958351	0.9592314357326941	-1.5681018210786026	-0.05634564157384195	-1.6198110054194872	-0.6748007452236651	-1.4356519710727724	0.9013087081443083	1.7950443934712552	-1.5506195526245088
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	68	191	0.3291396327032428	-0.736986168534452	-0.01447910758038931	-0.7977062688556029	-0.00913903816092727	0.9149029547980979	0.5549462035339517	-0.5617921481937013		1.289955319701061	-0.5240012465626294	-0.2663906394798378	0.8724480245294877	1.5328219130387364	-0.10486547925547166	-0.6748007452236651	0.6846861275196395	-0.4138588422440601	-1.2910577345424736	0.7100575466930177
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	67	130	-0.3067421819687653	0.06867931035567847	0.8653481794097633	1.457592378097255	-0.4589313117703276	-0.25091973616016017	-0.7381716052014011	-0.7030171063989196		-0.6914059453564839	0.6042249027127999	0.7919237653016112	-0.18226195899963682	-0.20914478167314954	-1.4332130597225117	1.102046017056705	0.03510277939595263	0.801777992355798	0.964953252914794	-0.03535490227113969
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	66	23	-0.24043792239869408	-1.616199005549241	0.7011764704415866	1.1662957473602649	-0.6967088646381356	0.4168540121146118	-0.6391973733690955	-0.27934223178326456		-1.4845421400571752	-1.274002056021709	-1.5498908168297882	-1.3228204295602017	0.05920689375369246	-1.260475348826907	-0.08251849113020833	-1.2027824689152242	0.9284791606623806	-0.7631133665158092	-1.342881657011547
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	64	156	1.5030445656938407	0.6120490753871868	0.6494271048865747	0.27771532768003426	1.4240804354915229	0.9993600150507583	0.48056973577317136	0.7798449547558731		0.6063074301593965	0.9095445639156271	-0.03175994617111661	0.3450930327649254	0.1574367348672403	1.1144026418168094	1.102046017056705	0.12089680650662826	-1.578265259257623	-0.3982810017030948	0.28236187925456674
infectx_published	listeria	a	u	1	kb2-02-1x	a08	gsk3a	s6237	sirna	72	279	0.6167243730071661	1.0101785008745559	0.006147866294917723	-0.4793275506767618	1.0960999035709482	-0.08230990816717554	0.49134132069647823	-0.4205671899884829		1.591925534544768	-0.539248394746416	0.46811203416342323	1.9271580080586121	0.5382301162538914	1.1190039319424685	0.5097637629632483	1.6284204257370714	-1.0963042761831492	-0.3209668259767365	1.7854066533954085
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	78	88	-1.3168835822862957	0.884203714168056	-0.4970703238923466	0.8069232408595318	-1.2349921102549093	-1.7385294680292371	-1.287042324895322	-0.5617921481937013		-0.6756042765958781	0.04981834153551401	0.48920814346794517	-0.5379199767013183	0.059397156109547045	0.7430721910906743	-1.2670829993171218	-0.6635057270766918	-0.7079737760899563	-0.5702213412311925	-0.5485897031972808
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	73	211	0.8348094677376412	-0.6228282065048208	-0.10708320159124625	0.7543250552418633	0.1940566458993735	1.097554479941898	-0.00833360545503073	0.2855576010376089		1.05176514483159	1.2852652551616226	-1.8599659126774344	0.8233917462258075	-1.749801479048549	0.4562213666921749	1.102046017056705	0.7459675754558364	-1.4513654132330522	-0.6050278777223317	0.9544550709435611
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	76	98	-0.8847076253295666	0.5888036373620583	-0.149109230483098	0.0745570983713043	-0.7465826429231499	-1.0185780709164711	-0.7551530542129252	-0.20872975268065536		-0.6179389568010588	-0.10629298281597052	1.4724471994633401	-0.3539589330625176	0.5191267982043867	-0.9280521533538633	-0.08251849113020833	-0.5041739624425798	-0.6106063282110412	0.8578465130884013	-0.4263909410720091
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	78	124	-0.003579934898379506	0.6603129886411804	-0.23715219565970616	0.6024941586630211	0.2655057048967337	-0.15754763244568287	-0.3584314359871286	0.709232475653264		-0.22677089445300952	1.1382287807019236	-0.7918891570181973	-0.14546975027187667	-0.6973244493249158	1.4937297403182312	-0.08251849113020833	-0.246791881110553	-1.3859694968956406	-0.42673042484224977	-0.1086741595463027
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	76	192	-0.9661899684156782	-0.10282917522576918	1.3029491152286226	0.6671391484271415	-1.1173104442742305	-0.8837862527865277	-0.9731379149875189	-0.6324046272963104		0.2033920479977991	0.6615407444003664	-1.5575622291562237	0.7620713983462072	-0.13839407230897463	-1.0303524366230727	-0.08251849113020833	0.7949927338047938	0.5480946563753408	-0.6817407367930384	0.7222774229055449
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	77	74	0.12343665873585327	1.202952752021064	0.7100094387458848	-1.1223321727521827	1.1218937581815318	-0.5362599084215869	0.7128225807140957	0.07372016372978137		-0.8247311875409286	-1.6242172989922972	-0.3901651593318491	-0.5869762550049985	0.19272780238087509	1.544868609066096	-0.6748007452236651	-0.9086315188214792	-1.478994612387463	-0.002132240689700865	-0.7196679701726612
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	75	70	0.0910833754516619	-0.8272151119204866	0.4910951836861061	0.8502767308850245	-0.3702806582388562	0.4921179076281909	-0.3858429866686944	0.35617008014021806		-0.7212507890179872	-0.8907947261460956	0.4182502338603094	-0.6605606724605189	0.901263337766476	-1.1540539826099068	1.102046017056705	-0.8105812021235642	0.1671082849744173	1.24307694360832	-0.7685474750227699
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	73	140	0.4182110175473746	0.2332312129556231	0.7418659825185108	-0.7411103448467228	0.30106706586994325	0.4211992675669937	0.5663004331931437	0.7798449547558731		0.0947793594389161	-1.2522539244366904	-1.4314890864500704	-0.022829054512676156	-1.0335233050494734	-0.3349767191414177	1.6943282711501617	-0.06294753730196237	-0.9662596210788514	0.7261641780290307	0.08684385985413201
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	74	111	1.207071937131053	1.021978071721336	-0.3845624794005024	-1.295186822621202	1.6559721375125913	0.3159273536201315	1.6975633194594684	-0.49117966909109206		0.1376993942409234	-0.9485158727837797	1.1092532573554512	-0.09641347196819647	1.4183952281635723	-0.8404936090369065	0.5097637629632483	-0.33258590822122863	-1.0498093818696048	1.2252347964643746	-0.2675325503091559
infectx_published	listeria	a	u	1	kb2-02-1x	a09	none	s3098	sirna	75	245	-1.1667004401275802	0.7878406207241425	1.4936473723284756	0.7506595685687041	-1.0495427174439647	-1.4883687290029388	-1.1470714362532635	-0.5617921481937013		1.5858972682033783	-0.7631109629875049	-0.41396272025371517	1.3630108075662897	0.22430484018843816	0.6882338186876386	-0.6748007452236651	1.420063502754002	0.6478564687449998	-0.3303595168391658	1.3699308621694848
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	90	10	-1.2709499084877525	-1.0358074348355875	0.8790842808522454	0.3824286041311475	-1.5856166346935956	-1.0677546478924664	-1.1651182068510553	-0.7030171063989196		-1.6500607065009583	0.5927291259303848	-0.5097367498869384	-1.5803658906545228	-0.22670668275429207	1.1533209036654861	-1.2670829993171218	-1.3253453647876179	1.034754148498988	0.18075132318938417	-1.5017400477744
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	90	259	-1.27614241074324	1.1398776516579958	-0.9120806539855788	-1.7045331429923494	-0.8710103717545544	-1.756655850696667	-0.1389398024759041	0.5680075174480457		1.1562927203484727	-1.4990796138810951	0.9734447654591265	1.42433115544589	-0.974520154756913	-0.7663239686377205	-1.2670829993171218	1.8000084799584226	1.1758299764483906	0.25818835549799546	1.541009129144865
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	90	31	0.5512189599379391	1.154092348949712	-1.020606269789927	-0.14503429287070485	1.3284581449326853	-0.26591917579594576	0.2509893069141947	2.1920945368080567		-1.3741168772029801	1.100506612709329	0.9935439170033018	-1.2615000816806015	-0.34776822297882587	-0.9411208008001374	1.6943282711501617	-1.031194414693873	0.8578331120138141	0.8944262346828998	-1.2451226473113295
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	90	286	-0.6670219538495136	-1.663968308796017	-1.565705844203122	-1.9011584779017203	-0.7211098347356273	0.39922664838819366	1.156067841805517	-0.6324046272963104		1.42869975895083	-1.2553051145320142	-0.9155708642510392	2.000742425514132	0.8475620926366044	-0.20216401867117165	-0.08251849113020833	1.8490336383073802	-0.007896349822018037	-1.442717608356563	1.8709457868830988
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	87	191	-0.22206445287927676	0.9886568033839507	-0.27775877812342376	-0.4617618748337663	0.2904114513158375	-0.6594202753042182	-0.04370295444406438	-0.6324046272963104		0.9313519168112963	0.2516261988040263	-0.2184347016604922	0.6884869808906868	-0.2204855729473894	1.1945545452150068	1.102046017056705	0.8807867609154695	1.4423415959680028	-0.0941195269556634	0.7100575466930177
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	90	256	-0.8247941377662492	-1.1306369907667533	-1.2201230307317996	-1.6007103368632292	-0.9843597148222084	-0.19599878132511664	0.3796058774286745	0.9916823920637007		1.1095582366871075	-0.7016842568086707	-1.064749683591591	1.6205562686606108	0.8525404668162432	-1.1057273881576912	-0.6748007452236651	1.3342694756433264	-0.6622381221802661	-1.08039601079442	1.5043495005072838
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	87	114	0.6838274790780815	-0.4451136798884155	0.6212162498468085	0.7378363195466613	0.10934247826769145	0.8490681805341571	-0.06912487861343915	-0.5617921481937013		-0.35516557226200196	-0.5793014663129619	1.490266858200762	-0.3171667243347574	-0.33902784048752527	-1.3454849783083533	-0.08251849113020833	-0.16099785399987737	0.4524474904353323	1.4726403948761324	-0.2308729216715744
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	82	272	-0.2260586853834979	-0.020485646389009838	-1.184896265964942	-0.3126884293240818	0.07955586445455771	0.4404297231473613	-0.12511326945993687	-0.49117966909109206		0.967809245287611	-1.2624088040013968	0.3351710314742894	1.7186688252679712	0.08050947404466659	1.2119195822975475	-0.6748007452236651	1.8245210591329013	0.9533916376773576	-0.9027475711801944	1.6998675199077184
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	88	22	-0.12180921702332574	0.980903668244632	-1.0356624949886502	-0.8875110892791767	0.47143689673624667	-0.5044462826400369	0.31168061218710047	-0.4205671899884829		-1.402178731749523	-0.1346431239628148	-1.3484090602803256	-1.3228204295602017	-0.288853640452954	-1.2515622243269156	1.6943282711501617	-1.4601645502472511	-1.1507290466240763	-0.380572353423058	-1.355101533224074
infectx_published	listeria	a	u	1	kb2-02-1x	a10	gsk3b	s6240	sirna	89	241	-1.0756319390313378	1.3240537404267994	0.525789977467508	-0.21665895040756863	-0.17784760418810344	-1.639291581018194	-0.8240436731494664	-0.7030171063989196		1.6721843528876945	-1.5336848997697803	-1.3472876201070207	1.215841972655249	-0.662000963263178	-0.9159413461356612	-1.8593652534105785	1.1504251318347358	-1.0278287475016883	0.09378171947391023	1.321051357319376
